city,county,state,date,threshold,word,frequency
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,one,118
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,love,94
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,amp,92
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,lol,91
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,know,90
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,need,90
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,think,87
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,time,83
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,nt,81
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,make,81
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,good,81
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,back,81
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,people,80
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,go,79
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,right,77
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,day,75
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,flyer,72
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,shit,67
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,say,66
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,going,66
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,really,65
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,see,64
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,even,64
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,let,63
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,want,60
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,would,58
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,never,58
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,new,57
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,game,55
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,na,53
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,way,51
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,u,51
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,first,50
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,work,49
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,take,49
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,philly,48
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,year,48
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,team,47
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,thing,47
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,philadelphia,46
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,much,45
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,still,45
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,man,45
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,today,44
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,yes,44
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,better,43
Philadelphia,Philadelphia,Pennsylvania,7/29/2020,3,season,43
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,like,178
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,get,139
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,one,120
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,amp,102
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,people,100
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,game,95
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,need,93
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,know,92
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,nt,87
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,got,86
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,time,84
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,go,83
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,good,82
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,really,79
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,trump,76
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,love,74
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,let,72
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,want,68
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,would,67
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,think,67
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,way,66
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,lol,64
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,year,63
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,make,63
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,philadelphia,62
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,u,60
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,see,58
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,day,58
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,back,57
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,today,57
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,going,56
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,even,53
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,new,52
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,na,52
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,shit,52
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,man,47
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,right,46
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,take,46
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,nickelodeon,45
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,still,45
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,say,44
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,getting,43
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,first,43
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,thing,43
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,always,43
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,never,43
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,come,42
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,play,42
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,work,42
Philadelphia,Philadelphia,Pennsylvania,1/11/2021,4,could,42
San Antonio,Bexar,Texas,4/20/2020,1,like,184
San Antonio,Bexar,Texas,4/20/2020,1,get,174
San Antonio,Bexar,Texas,4/20/2020,1,lol,125
San Antonio,Bexar,Texas,4/20/2020,1,day,120
San Antonio,Bexar,Texas,4/20/2020,1,time,116
San Antonio,Bexar,Texas,4/20/2020,1,got,113
San Antonio,Bexar,Texas,4/20/2020,1,one,113
San Antonio,Bexar,Texas,4/20/2020,1,amp,109
San Antonio,Bexar,Texas,4/20/2020,1,know,104
San Antonio,Bexar,Texas,4/20/2020,1,love,103
San Antonio,Bexar,Texas,4/20/2020,1,good,92
San Antonio,Bexar,Texas,4/20/2020,1,people,90
San Antonio,Bexar,Texas,4/20/2020,1,go,87
San Antonio,Bexar,Texas,4/20/2020,1,want,84
San Antonio,Bexar,Texas,4/20/2020,1,see,80
San Antonio,Bexar,Texas,4/20/2020,1,make,75
San Antonio,Bexar,Texas,4/20/2020,1,need,75
San Antonio,Bexar,Texas,4/20/2020,1,today,73
San Antonio,Bexar,Texas,4/20/2020,1,na,73
San Antonio,Bexar,Texas,4/20/2020,1,would,71
San Antonio,Bexar,Texas,4/20/2020,1,san,69
San Antonio,Bexar,Texas,4/20/2020,1,great,66
San Antonio,Bexar,Texas,4/20/2020,1,really,66
San Antonio,Bexar,Texas,4/20/2020,1,antonio,65
San Antonio,Bexar,Texas,4/20/2020,1,much,62
San Antonio,Bexar,Texas,4/20/2020,1,sunday,62
San Antonio,Bexar,Texas,4/20/2020,1,back,61
San Antonio,Bexar,Texas,4/20/2020,1,going,60
San Antonio,Bexar,Texas,4/20/2020,1,think,60
San Antonio,Bexar,Texas,4/20/2020,1,thank,59
San Antonio,Bexar,Texas,4/20/2020,1,still,59
San Antonio,Bexar,Texas,4/20/2020,1,right,58
San Antonio,Bexar,Texas,4/20/2020,1,shit,56
San Antonio,Bexar,Texas,4/20/2020,1,even,56
San Antonio,Bexar,Texas,4/20/2020,1,say,56
San Antonio,Bexar,Texas,4/20/2020,1,work,55
San Antonio,Bexar,Texas,4/20/2020,1,life,54
San Antonio,Bexar,Texas,4/20/2020,1,year,54
San Antonio,Bexar,Texas,4/20/2020,1,last,54
San Antonio,Bexar,Texas,4/20/2020,1,never,52
San Antonio,Bexar,Texas,4/20/2020,1,thing,52
San Antonio,Bexar,Texas,4/20/2020,1,getting,51
San Antonio,Bexar,Texas,4/20/2020,1,first,49
San Antonio,Bexar,Texas,4/20/2020,1,way,49
San Antonio,Bexar,Texas,4/20/2020,1,take,48
San Antonio,Bexar,Texas,4/20/2020,1,man,48
San Antonio,Bexar,Texas,4/20/2020,1,u,47
San Antonio,Bexar,Texas,4/20/2020,1,look,47
San Antonio,Bexar,Texas,4/20/2020,1,friend,46
San Antonio,Bexar,Texas,4/20/2020,1,new,46
San Antonio,Bexar,Texas,6/28/2020,2,like,214
San Antonio,Bexar,Texas,6/28/2020,2,get,148
San Antonio,Bexar,Texas,6/28/2020,2,one,139
San Antonio,Bexar,Texas,6/28/2020,2,love,119
San Antonio,Bexar,Texas,6/28/2020,2,go,111
San Antonio,Bexar,Texas,6/28/2020,2,amp,108
San Antonio,Bexar,Texas,6/28/2020,2,know,106
San Antonio,Bexar,Texas,6/28/2020,2,day,106
San Antonio,Bexar,Texas,6/28/2020,2,time,101
San Antonio,Bexar,Texas,6/28/2020,2,good,100
San Antonio,Bexar,Texas,6/28/2020,2,need,97
San Antonio,Bexar,Texas,6/28/2020,2,lol,92
San Antonio,Bexar,Texas,6/28/2020,2,people,92
San Antonio,Bexar,Texas,6/28/2020,2,got,91
San Antonio,Bexar,Texas,6/28/2020,2,today,84
San Antonio,Bexar,Texas,6/28/2020,2,realdonaldtrump,80
San Antonio,Bexar,Texas,6/28/2020,2,u,78
San Antonio,Bexar,Texas,6/28/2020,2,want,74
San Antonio,Bexar,Texas,6/28/2020,2,back,74
San Antonio,Bexar,Texas,6/28/2020,2,trump,74
San Antonio,Bexar,Texas,6/28/2020,2,see,72
San Antonio,Bexar,Texas,6/28/2020,2,nt,72
San Antonio,Bexar,Texas,6/28/2020,2,think,70
San Antonio,Bexar,Texas,6/28/2020,2,san,69
San Antonio,Bexar,Texas,6/28/2020,2,say,67
San Antonio,Bexar,Texas,6/28/2020,2,let,66
San Antonio,Bexar,Texas,6/28/2020,2,texas,64
San Antonio,Bexar,Texas,6/28/2020,2,always,64
San Antonio,Bexar,Texas,6/28/2020,2,shit,64
San Antonio,Bexar,Texas,6/28/2020,2,friend,63
San Antonio,Bexar,Texas,6/28/2020,2,antonio,63
San Antonio,Bexar,Texas,6/28/2020,2,right,62
San Antonio,Bexar,Texas,6/28/2020,2,year,60
San Antonio,Bexar,Texas,6/28/2020,2,great,60
San Antonio,Bexar,Texas,6/28/2020,2,still,59
San Antonio,Bexar,Texas,6/28/2020,2,work,59
San Antonio,Bexar,Texas,6/28/2020,2,would,56
San Antonio,Bexar,Texas,6/28/2020,2,thank,56
San Antonio,Bexar,Texas,6/28/2020,2,going,56
San Antonio,Bexar,Texas,6/28/2020,2,morning,56
San Antonio,Bexar,Texas,6/28/2020,2,man,55
San Antonio,Bexar,Texas,6/28/2020,2,someone,55
San Antonio,Bexar,Texas,6/28/2020,2,look,54
San Antonio,Bexar,Texas,6/28/2020,2,na,53
San Antonio,Bexar,Texas,6/28/2020,2,make,53
San Antonio,Bexar,Texas,6/28/2020,2,really,53
San Antonio,Bexar,Texas,6/28/2020,2,happy,52
San Antonio,Bexar,Texas,6/28/2020,2,mask,51
San Antonio,Bexar,Texas,6/28/2020,2,said,49
San Antonio,Bexar,Texas,6/28/2020,2,come,47
San Antonio,Bexar,Texas,7/19/2020,3,like,165
San Antonio,Bexar,Texas,7/19/2020,3,get,164
San Antonio,Bexar,Texas,7/19/2020,3,one,125
San Antonio,Bexar,Texas,7/19/2020,3,go,120
San Antonio,Bexar,Texas,7/19/2020,3,got,117
San Antonio,Bexar,Texas,7/19/2020,3,time,113
San Antonio,Bexar,Texas,7/19/2020,3,day,106
San Antonio,Bexar,Texas,7/19/2020,3,love,106
San Antonio,Bexar,Texas,7/19/2020,3,need,103
San Antonio,Bexar,Texas,7/19/2020,3,good,101
San Antonio,Bexar,Texas,7/19/2020,3,people,97
San Antonio,Bexar,Texas,7/19/2020,3,amp,96
San Antonio,Bexar,Texas,7/19/2020,3,know,89
San Antonio,Bexar,Texas,7/19/2020,3,want,85
San Antonio,Bexar,Texas,7/19/2020,3,right,83
San Antonio,Bexar,Texas,7/19/2020,3,see,76
San Antonio,Bexar,Texas,7/19/2020,3,make,74
San Antonio,Bexar,Texas,7/19/2020,3,today,72
San Antonio,Bexar,Texas,7/19/2020,3,lol,72
San Antonio,Bexar,Texas,7/19/2020,3,never,70
San Antonio,Bexar,Texas,7/19/2020,3,na,69
San Antonio,Bexar,Texas,7/19/2020,3,texas,69
San Antonio,Bexar,Texas,7/19/2020,3,would,69
San Antonio,Bexar,Texas,7/19/2020,3,thank,67
San Antonio,Bexar,Texas,7/19/2020,3,really,67
San Antonio,Bexar,Texas,7/19/2020,3,going,63
San Antonio,Bexar,Texas,7/19/2020,3,back,61
San Antonio,Bexar,Texas,7/19/2020,3,let,59
San Antonio,Bexar,Texas,7/19/2020,3,san,57
San Antonio,Bexar,Texas,7/19/2020,3,antonio,55
San Antonio,Bexar,Texas,7/19/2020,3,still,54
San Antonio,Bexar,Texas,7/19/2020,3,shit,54
San Antonio,Bexar,Texas,7/19/2020,3,man,53
San Antonio,Bexar,Texas,7/19/2020,3,new,53
San Antonio,Bexar,Texas,7/19/2020,3,look,51
San Antonio,Bexar,Texas,7/19/2020,3,life,50
San Antonio,Bexar,Texas,7/19/2020,3,nt,50
San Antonio,Bexar,Texas,7/19/2020,3,great,49
San Antonio,Bexar,Texas,7/19/2020,3,say,49
San Antonio,Bexar,Texas,7/19/2020,3,much,49
San Antonio,Bexar,Texas,7/19/2020,3,work,49
San Antonio,Bexar,Texas,7/19/2020,3,take,48
San Antonio,Bexar,Texas,7/19/2020,3,u,48
San Antonio,Bexar,Texas,7/19/2020,3,morning,48
San Antonio,Bexar,Texas,7/19/2020,3,thing,48
San Antonio,Bexar,Texas,7/19/2020,3,feel,46
San Antonio,Bexar,Texas,7/19/2020,3,happy,46
San Antonio,Bexar,Texas,7/19/2020,3,gon,44
San Antonio,Bexar,Texas,7/19/2020,3,god,44
San Antonio,Bexar,Texas,7/19/2020,3,❤️,42
San Antonio,Bexar,Texas,12/18/2020,4,like,165
San Antonio,Bexar,Texas,12/18/2020,4,amp,153
San Antonio,Bexar,Texas,12/18/2020,4,get,147
San Antonio,Bexar,Texas,12/18/2020,4,year,123
San Antonio,Bexar,Texas,12/18/2020,4,day,112
San Antonio,Bexar,Texas,12/18/2020,4,one,109
San Antonio,Bexar,Texas,12/18/2020,4,people,104
San Antonio,Bexar,Texas,12/18/2020,4,love,103
San Antonio,Bexar,Texas,12/18/2020,4,time,103
San Antonio,Bexar,Texas,12/18/2020,4,got,94
San Antonio,Bexar,Texas,12/18/2020,4,good,92
San Antonio,Bexar,Texas,12/18/2020,4,go,91
San Antonio,Bexar,Texas,12/18/2020,4,need,87
San Antonio,Bexar,Texas,12/18/2020,4,san,87
San Antonio,Bexar,Texas,12/18/2020,4,know,87
San Antonio,Bexar,Texas,12/18/2020,4,nt,86
San Antonio,Bexar,Texas,12/18/2020,4,thank,83
San Antonio,Bexar,Texas,12/18/2020,4,back,80
San Antonio,Bexar,Texas,12/18/2020,4,antonio,78
San Antonio,Bexar,Texas,12/18/2020,4,lol,77
San Antonio,Bexar,Texas,12/18/2020,4,today,75
San Antonio,Bexar,Texas,12/18/2020,4,really,73
San Antonio,Bexar,Texas,12/18/2020,4,right,68
San Antonio,Bexar,Texas,12/18/2020,4,every,67
San Antonio,Bexar,Texas,12/18/2020,4,want,66
San Antonio,Bexar,Texas,12/18/2020,4,make,65
San Antonio,Bexar,Texas,12/18/2020,4,u,64
San Antonio,Bexar,Texas,12/18/2020,4,im,64
San Antonio,Bexar,Texas,12/18/2020,4,happy,62
San Antonio,Bexar,Texas,12/18/2020,4,take,62
San Antonio,Bexar,Texas,12/18/2020,4,man,61
San Antonio,Bexar,Texas,12/18/2020,4,see,60
San Antonio,Bexar,Texas,12/18/2020,4,coach,60
San Antonio,Bexar,Texas,12/18/2020,4,christmas,59
San Antonio,Bexar,Texas,12/18/2020,4,thing,59
San Antonio,Bexar,Texas,12/18/2020,4,na,59
San Antonio,Bexar,Texas,12/18/2020,4,traffic,56
San Antonio,Bexar,Texas,12/18/2020,4,never,55
San Antonio,Bexar,Texas,12/18/2020,4,come,55
San Antonio,Bexar,Texas,12/18/2020,4,say,55
San Antonio,Bexar,Texas,12/18/2020,4,much,54
San Antonio,Bexar,Texas,12/18/2020,4,work,53
San Antonio,Bexar,Texas,12/18/2020,4,new,53
San Antonio,Bexar,Texas,12/18/2020,4,even,51
San Antonio,Bexar,Texas,12/18/2020,4,great,51
San Antonio,Bexar,Texas,12/18/2020,4,team,51
San Antonio,Bexar,Texas,12/18/2020,4,morning,51
San Antonio,Bexar,Texas,12/18/2020,4,always,50
San Antonio,Bexar,Texas,12/18/2020,4,would,49
San Antonio,Bexar,Texas,12/18/2020,4,think,49
Dallas,Dallas,Texas,4/4/2020,1,like,173
Dallas,Dallas,Texas,4/4/2020,1,get,153
Dallas,Dallas,Texas,4/4/2020,1,got,116
Dallas,Dallas,Texas,4/4/2020,1,know,114
Dallas,Dallas,Texas,4/4/2020,1,one,114
Dallas,Dallas,Texas,4/4/2020,1,need,108
Dallas,Dallas,Texas,4/4/2020,1,lol,103
Dallas,Dallas,Texas,4/4/2020,1,time,102
Dallas,Dallas,Texas,4/4/2020,1,go,101
Dallas,Dallas,Texas,4/4/2020,1,amp,87
Dallas,Dallas,Texas,4/4/2020,1,love,86
Dallas,Dallas,Texas,4/4/2020,1,day,85
Dallas,Dallas,Texas,4/4/2020,1,good,81
Dallas,Dallas,Texas,4/4/2020,1,shit,80
Dallas,Dallas,Texas,4/4/2020,1,people,78
Dallas,Dallas,Texas,4/4/2020,1,dallas,76
Dallas,Dallas,Texas,4/4/2020,1,really,73
Dallas,Dallas,Texas,4/4/2020,1,make,72
Dallas,Dallas,Texas,4/4/2020,1,u,70
Dallas,Dallas,Texas,4/4/2020,1,going,67
Dallas,Dallas,Texas,4/4/2020,1,home,67
Dallas,Dallas,Texas,4/4/2020,1,right,66
Dallas,Dallas,Texas,4/4/2020,1,think,65
Dallas,Dallas,Texas,4/4/2020,1,still,64
Dallas,Dallas,Texas,4/4/2020,1,even,64
Dallas,Dallas,Texas,4/4/2020,1,would,60
Dallas,Dallas,Texas,4/4/2020,1,see,59
Dallas,Dallas,Texas,4/4/2020,1,new,59
Dallas,Dallas,Texas,4/4/2020,1,want,59
Dallas,Dallas,Texas,4/4/2020,1,let,58
Dallas,Dallas,Texas,4/4/2020,1,na,58
Dallas,Dallas,Texas,4/4/2020,1,thank,57
Dallas,Dallas,Texas,4/4/2020,1,thing,55
Dallas,Dallas,Texas,4/4/2020,1,texas,53
Dallas,Dallas,Texas,4/4/2020,1,today,53
Dallas,Dallas,Texas,4/4/2020,1,work,52
Dallas,Dallas,Texas,4/4/2020,1,nt,50
Dallas,Dallas,Texas,4/4/2020,1,may,48
Dallas,Dallas,Texas,4/4/2020,1,back,48
Dallas,Dallas,Texas,4/4/2020,1,never,47
Dallas,Dallas,Texas,4/4/2020,1,way,47
Dallas,Dallas,Texas,4/4/2020,1,week,47
Dallas,Dallas,Texas,4/4/2020,1,yes,47
Dallas,Dallas,Texas,4/4/2020,1,year,46
Dallas,Dallas,Texas,4/4/2020,1,miss,45
Dallas,Dallas,Texas,4/4/2020,1,please,45
Dallas,Dallas,Texas,4/4/2020,1,stay,45
Dallas,Dallas,Texas,4/4/2020,1,quarantine,45
Dallas,Dallas,Texas,4/4/2020,1,say,45
Dallas,Dallas,Texas,4/4/2020,1,as,44
Dallas,Dallas,Texas,5/30/2020,2,like,177
Dallas,Dallas,Texas,5/30/2020,2,people,159
Dallas,Dallas,Texas,5/30/2020,2,get,145
Dallas,Dallas,Texas,5/30/2020,2,one,131
Dallas,Dallas,Texas,5/30/2020,2,know,128
Dallas,Dallas,Texas,5/30/2020,2,time,122
Dallas,Dallas,Texas,5/30/2020,2,go,102
Dallas,Dallas,Texas,5/30/2020,2,got,97
Dallas,Dallas,Texas,5/30/2020,2,need,96
Dallas,Dallas,Texas,5/30/2020,2,black,93
Dallas,Dallas,Texas,5/30/2020,2,nt,89
Dallas,Dallas,Texas,5/30/2020,2,see,89
Dallas,Dallas,Texas,5/30/2020,2,dallas,88
Dallas,Dallas,Texas,5/30/2020,2,love,87
Dallas,Dallas,Texas,5/30/2020,2,amp,85
Dallas,Dallas,Texas,5/30/2020,2,u,84
Dallas,Dallas,Texas,5/30/2020,2,say,80
Dallas,Dallas,Texas,5/30/2020,2,good,75
Dallas,Dallas,Texas,5/30/2020,2,shit,75
Dallas,Dallas,Texas,5/30/2020,2,make,74
Dallas,Dallas,Texas,5/30/2020,2,day,74
Dallas,Dallas,Texas,5/30/2020,2,texas,71
Dallas,Dallas,Texas,5/30/2020,2,lol,71
Dallas,Dallas,Texas,5/30/2020,2,fuck,71
Dallas,Dallas,Texas,5/30/2020,2,right,71
Dallas,Dallas,Texas,5/30/2020,2,even,70
Dallas,Dallas,Texas,5/30/2020,2,going,70
Dallas,Dallas,Texas,5/30/2020,2,way,69
Dallas,Dallas,Texas,5/30/2020,2,white,68
Dallas,Dallas,Texas,5/30/2020,2,want,66
Dallas,Dallas,Texas,5/30/2020,2,would,66
Dallas,Dallas,Texas,5/30/2020,2,year,65
Dallas,Dallas,Texas,5/30/2020,2,back,65
Dallas,Dallas,Texas,5/30/2020,2,man,65
Dallas,Dallas,Texas,5/30/2020,2,today,65
Dallas,Dallas,Texas,5/30/2020,2,thing,64
Dallas,Dallas,Texas,5/30/2020,2,life,62
Dallas,Dallas,Texas,5/30/2020,2,really,61
Dallas,Dallas,Texas,5/30/2020,2,new,59
Dallas,Dallas,Texas,5/30/2020,2,still,55
Dallas,Dallas,Texas,5/30/2020,2,think,55
Dallas,Dallas,Texas,5/30/2020,2,let,54
Dallas,Dallas,Texas,5/30/2020,2,trump,53
Dallas,Dallas,Texas,5/30/2020,2,never,53
Dallas,Dallas,Texas,5/30/2020,2,feel,53
Dallas,Dallas,Texas,5/30/2020,2,thank,53
Dallas,Dallas,Texas,5/30/2020,2,said,52
Dallas,Dallas,Texas,5/30/2020,2,first,52
Dallas,Dallas,Texas,5/30/2020,2,please,47
Dallas,Dallas,Texas,5/30/2020,2,work,46
Dallas,Dallas,Texas,7/9/2020,3,like,177
Dallas,Dallas,Texas,7/9/2020,3,get,148
Dallas,Dallas,Texas,7/9/2020,3,know,127
Dallas,Dallas,Texas,7/9/2020,3,one,124
Dallas,Dallas,Texas,7/9/2020,3,amp,113
Dallas,Dallas,Texas,7/9/2020,3,lol,111
Dallas,Dallas,Texas,7/9/2020,3,time,105
Dallas,Dallas,Texas,7/9/2020,3,got,97
Dallas,Dallas,Texas,7/9/2020,3,dallas,94
Dallas,Dallas,Texas,7/9/2020,3,need,92
Dallas,Dallas,Texas,7/9/2020,3,go,90
Dallas,Dallas,Texas,7/9/2020,3,day,87
Dallas,Dallas,Texas,7/9/2020,3,love,85
Dallas,Dallas,Texas,7/9/2020,3,back,84
Dallas,Dallas,Texas,7/9/2020,3,want,81
Dallas,Dallas,Texas,7/9/2020,3,make,81
Dallas,Dallas,Texas,7/9/2020,3,good,77
Dallas,Dallas,Texas,7/9/2020,3,people,77
Dallas,Dallas,Texas,7/9/2020,3,much,74
Dallas,Dallas,Texas,7/9/2020,3,going,72
Dallas,Dallas,Texas,7/9/2020,3,nt,68
Dallas,Dallas,Texas,7/9/2020,3,really,66
Dallas,Dallas,Texas,7/9/2020,3,see,66
Dallas,Dallas,Texas,7/9/2020,3,say,63
Dallas,Dallas,Texas,7/9/2020,3,na,62
Dallas,Dallas,Texas,7/9/2020,3,right,59
Dallas,Dallas,Texas,7/9/2020,3,today,58
Dallas,Dallas,Texas,7/9/2020,3,would,58
Dallas,Dallas,Texas,7/9/2020,3,tx,58
Dallas,Dallas,Texas,7/9/2020,3,texas,58
Dallas,Dallas,Texas,7/9/2020,3,think,57
Dallas,Dallas,Texas,7/9/2020,3,work,56
Dallas,Dallas,Texas,7/9/2020,3,let,56
Dallas,Dallas,Texas,7/9/2020,3,shit,56
Dallas,Dallas,Texas,7/9/2020,3,thanks,54
Dallas,Dallas,Texas,7/9/2020,3,year,53
Dallas,Dallas,Texas,7/9/2020,3,still,52
Dallas,Dallas,Texas,7/9/2020,3,thank,50
Dallas,Dallas,Texas,7/9/2020,3,man,50
Dallas,Dallas,Texas,7/9/2020,3,school,48
Dallas,Dallas,Texas,7/9/2020,3,new,47
Dallas,Dallas,Texas,7/9/2020,3,thing,46
Dallas,Dallas,Texas,7/9/2020,3,way,45
Dallas,Dallas,Texas,7/9/2020,3,take,45
Dallas,Dallas,Texas,7/9/2020,3,as,45
Dallas,Dallas,Texas,7/9/2020,3,always,44
Dallas,Dallas,Texas,7/9/2020,3,every,43
Dallas,Dallas,Texas,7/9/2020,3,yes,42
Dallas,Dallas,Texas,7/9/2020,3,show,40
Dallas,Dallas,Texas,7/9/2020,3,keep,40
Dallas,Dallas,Texas,10/28/2020,4,go,165
Dallas,Dallas,Texas,10/28/2020,4,get,141
Dallas,Dallas,Texas,10/28/2020,4,like,141
Dallas,Dallas,Texas,10/28/2020,4,day,108
Dallas,Dallas,Texas,10/28/2020,4,one,107
Dallas,Dallas,Texas,10/28/2020,4,got,107
Dallas,Dallas,Texas,10/28/2020,4,know,102
Dallas,Dallas,Texas,10/28/2020,4,time,101
Dallas,Dallas,Texas,10/28/2020,4,dallas,101
Dallas,Dallas,Texas,10/28/2020,4,love,99
Dallas,Dallas,Texas,10/28/2020,4,amp,96
Dallas,Dallas,Texas,10/28/2020,4,texas,93
Dallas,Dallas,Texas,10/28/2020,4,good,89
Dallas,Dallas,Texas,10/28/2020,4,back,87
Dallas,Dallas,Texas,10/28/2020,4,lol,81
Dallas,Dallas,Texas,10/28/2020,4,need,80
Dallas,Dallas,Texas,10/28/2020,4,people,73
Dallas,Dallas,Texas,10/28/2020,4,right,69
Dallas,Dallas,Texas,10/28/2020,4,let,69
Dallas,Dallas,Texas,10/28/2020,4,na,67
Dallas,Dallas,Texas,10/28/2020,4,man,66
Dallas,Dallas,Texas,10/28/2020,4,stop,65
Dallas,Dallas,Texas,10/28/2020,4,today,64
Dallas,Dallas,Texas,10/28/2020,4,see,64
Dallas,Dallas,Texas,10/28/2020,4,make,64
Dallas,Dallas,Texas,10/28/2020,4,think,61
Dallas,Dallas,Texas,10/28/2020,4,life,60
Dallas,Dallas,Texas,10/28/2020,4,going,59
Dallas,Dallas,Texas,10/28/2020,4,shit,59
